,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
48,736,716,0,None,2,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,736.0,Y,Norm,Norm,SBrkr,102,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,2,Typ,0.0,0.0,None,None,None,None,0.0,1452,0,GasA,Gd,2Story,3,TA,Lvl,Gtl,4456,Inside,33.0,Reg,0,190,RM,0.0,None,None,0,6,OldTown,0,5,4,N,0,None,CompShg,Gable,Partial,New,0,Pave,8,736.0,0,1920,2008,2009
49,955,0,0,None,3,1Fam,TA,No,763.0,0.0,BLQ,Unf,1.0,0.0,TA,192.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,386.0,1.0,TA,Unf,TA,Attchd,1966.0,955,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,7742,Inside,66.0,Reg,0,20,RL,0.0,None,None,0,1,Sawyer,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,955.0,0,1966,1966,2007
50,794,676,0,None,3,1Fam,TA,Av,182.0,0.0,GLQ,Unf,0.0,1.0,Gd,612.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,388.0,2.0,TA,Fin,TA,Attchd,1997.0,1470,0,GasA,Gd,2Story,1,TA,Lvl,Gtl,13869,Corner,64.0,IR2,0,60,RL,0.0,None,None,0,7,Gilbert,75,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,794.0,0,1997,1997,2007
51,816,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,816.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,Gd,1,PConc,1,Typ,528.0,2.0,TA,Unf,TA,Detchd,1985.0,1176,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6240,Inside,52.0,Reg,360,50,RM,0.0,None,Shed,400,9,BrkSide,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,816.0,112,1934,1950,2006
52,816,0,0,None,2,Duplex,TA,Gd,104.0,712.0,LwQ,GLQ,1.0,0.0,Gd,0.0,N,RRNn,Norm,SBrkr,0,TA,Fa,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,516.0,2.0,TA,Unf,TA,CarPort,1963.0,816,0,GasA,TA,1Story,1,TA,Bnk,Mod,8472,Corner,110.0,IR2,0,90,RM,0.0,None,None,0,5,IDOTRR,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Grvl,5,816.0,106,1963,1963,2010
53,1842,0,0,None,0,1Fam,TA,Gd,1810.0,0.0,GLQ,Unf,2.0,0.0,Ex,32.0,Y,Norm,Norm,SBrkr,0,TA,Gd,WdShing,Wd Shng,None,Gd,1,CBlock,0,Typ,894.0,3.0,TA,Fin,TA,Attchd,1981.0,1842,1,GasA,Gd,1Story,1,Gd,Low,Gtl,50271,Inside,68.0,IR1,0,20,RL,0.0,None,None,0,11,Veenker,72,5,9,Y,0,None,WdShngl,Gable,Normal,WD,0,Pave,5,1842.0,857,1981,1987,2006
54,1360,0,0,None,3,1Fam,TA,No,384.0,0.0,ALQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,TA,1,CBlock,1,Min1,572.0,2.0,TA,Unf,TA,Detchd,1962.0,1360,0,GasA,TA,SLvl,1,TA,Bnk,Mod,7134,Inside,60.0,Reg,0,80,RL,0.0,None,None,0,2,NAmes,50,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,384.0,0,1955,1955,2007
55,1425,0,407,None,3,1Fam,TA,No,490.0,0.0,BLQ,Unf,0.0,0.0,TA,935.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,Gd,1,CBlock,2,Typ,576.0,2.0,TA,RFn,TA,Attchd,1964.0,1425,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10175,Inside,100.0,IR1,0,20,RL,272.0,BrkFace,None,0,7,NAmes,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1425.0,0,1964,1964,2008
56,983,756,0,Pave,3,Twnhs,TA,No,649.0,0.0,GLQ,Unf,1.0,0.0,Gd,321.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,480.0,2.0,TA,Fin,TA,Attchd,1999.0,1739,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2645,Inside,24.0,Reg,0,160,FV,456.0,BrkFace,None,0,8,Somerst,0,5,8,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,970.0,115,1999,2000,2009
57,860,860,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,860.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,565.0,2.0,TA,RFn,TA,Attchd,2004.0,1720,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11645,Corner,89.0,IR1,0,60,RL,0.0,None,None,0,8,CollgCr,70,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,860.0,0,2004,2004,2006
58,1426,1519,0,None,3,1Fam,TA,Gd,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1410.0,Y,Norm,Norm,SBrkr,37,TA,Ex,VinylSd,VinylSd,None,Gd,1,PConc,3,Typ,641.0,3.0,TA,Fin,TA,BuiltIn,2006.0,2945,1,GasA,Ex,2Story,1,Gd,HLS,Gtl,13682,CulDSac,66.0,IR2,0,60,RL,1031.0,BrkFace,None,0,10,StoneBr,0,5,10,Y,0,None,CompShg,Hip,Partial,New,0,Pave,10,1410.0,192,2006,2006,2006
59,780,0,0,None,2,1Fam,TA,Av,632.0,0.0,ALQ,Unf,0.0,0.0,TA,148.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,352.0,1.0,TA,Unf,TA,Detchd,1973.0,780,0,GasA,Ex,1Story,1,TA,Bnk,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,None,None,0,1,CollgCr,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,780.0,196,1972,1972,2008
60,1158,0,0,None,3,1Fam,TA,No,941.0,0.0,ALQ,Unf,1.0,0.0,Gd,217.0,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,2006.0,1158,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13072,Inside,63.0,Reg,0,20,RL,0.0,None,None,0,5,SawyerW,50,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,5,1158.0,0,2004,2004,2006
61,581,530,0,None,3,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,530.0,N,Norm,Norm,SBrkr,144,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,288.0,1.0,TA,Unf,TA,Detchd,1935.0,1111,0,GasA,TA,2.5Unf,1,Fa,Lvl,Gtl,7200,Inside,60.0,Reg,0,75,RM,0.0,None,None,0,3,IDOTRR,0,7,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,6,530.0,0,1920,1996,2007
62,1370,0,0,None,2,TwnhsE,Gd,Mn,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1346.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2006.0,1370,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6442,Inside,44.0,IR1,0,120,RL,178.0,Stone,None,0,10,NridgHt,49,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1370.0,120,2006,2006,2007
63,902,808,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,576.0,Y,RRAn,Feedr,SBrkr,64,TA,TA,Stucco,Stucco,GdPrv,None,0,BrkTil,2,Typ,480.0,2.0,TA,Unf,TA,Detchd,1990.0,1710,0,GasA,Gd,2Story,1,TA,Bnk,Gtl,10300,Inside,50.0,IR1,0,70,RM,0.0,None,None,0,4,OldTown,11,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,576.0,12,1921,1950,2010
64,1057,977,0,None,3,1Fam,TA,No,739.0,0.0,GLQ,Unf,1.0,0.0,Gd,318.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,None,0,PConc,2,Typ,645.0,2.0,TA,RFn,TA,Attchd,1998.0,2034,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9375,Inside,70.0,Reg,0,60,RL,573.0,BrkFace,None,0,2,CollgCr,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1057.0,576,1997,1998,2009
65,1143,1330,0,None,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1143.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,852.0,3.0,TA,RFn,TA,BuiltIn,2004.0,2473,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9591,Inside,76.0,Reg,0,60,RL,344.0,BrkFace,None,0,10,NridgHt,151,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1143.0,192,2004,2005,2007
66,2207,0,0,None,3,1Fam,TA,Gd,912.0,0.0,GLQ,Unf,1.0,0.0,Gd,1035.0,Y,PosA,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,Gd,1,CBlock,2,Min1,576.0,2.0,TA,RFn,TA,Attchd,1970.0,2207,0,GasA,TA,1Story,1,TA,Lvl,Gtl,19900,Inside,73.0,Reg,0,20,RL,287.0,BrkFace,None,0,7,NAmes,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1947.0,301,1970,1989,2010
67,1479,0,0,None,3,1Fam,TA,Av,1013.0,0.0,GLQ,Unf,1.0,0.0,Gd,440.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,558.0,2.0,TA,RFn,TA,Attchd,2003.0,1479,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10665,Inside,72.0,IR1,0,20,RL,167.0,BrkFace,None,0,6,CollgCr,29,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1453.0,144,2003,2003,2007
68,747,0,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,747.0,Y,Artery,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,220.0,1.0,TA,Unf,TA,Attchd,1945.0,747,0,GasA,TA,1Story,1,TA,Lvl,Gtl,4608,Corner,47.0,Reg,0,30,RM,0.0,None,None,0,6,OldTown,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,747.0,0,1945,1950,2010
69,1304,983,0,None,3,1Fam,TA,No,603.0,0.0,BLQ,Unf,0.0,0.0,TA,701.0,Y,Norm,Norm,SBrkr,114,TA,Gd,BrkFace,AsbShng,None,TA,1,CBlock,2,Typ,667.0,2.0,TA,Fin,TA,Attchd,1953.0,2287,0,GasW,TA,1.5Fin,1,TA,Lvl,Gtl,15593,Corner,81.0,Reg,0,50,RL,0.0,None,None,0,7,ClearCr,21,4,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1304.0,0,1953,1953,2006
70,2223,0,0,None,3,1Fam,TA,Gd,1880.0,0.0,ALQ,Unf,1.0,0.0,Gd,343.0,Y,Norm,Norm,SBrkr,0,Gd,TA,Plywood,Plywood,None,Gd,2,CBlock,2,Typ,516.0,2.0,TA,Fin,TA,Attchd,1973.0,2223,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,13651,Inside,95.0,IR1,0,20,RL,1115.0,BrkFace,None,0,2,NAmes,0,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,2223.0,300,1973,1973,2007
71,845,0,0,None,2,1Fam,TA,No,565.0,0.0,ALQ,Unf,1.0,0.0,TA,280.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,360.0,2.0,TA,Unf,TA,Detchd,1987.0,845,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7599,Corner,69.0,Reg,0,20,RL,0.0,None,None,0,6,Mitchel,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,845.0,0,1982,2006,2007
72,885,833,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,832.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,427.0,2.0,TA,Fin,TA,Attchd,1998.0,1718,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,10141,Corner,74.0,IR1,0,60,RL,40.0,BrkFace,None,0,12,Gilbert,94,5,7,Y,0,None,CompShg,Gable,Normal,WD,291,Pave,7,832.0,0,1998,1998,2009
73,1086,0,0,None,3,1Fam,TA,No,320.0,362.0,ALQ,BLQ,1.0,0.0,TA,404.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,None,0,CBlock,1,Typ,490.0,2.0,TA,Unf,TA,Attchd,1989.0,1086,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10200,Inside,85.0,Reg,0,20,RL,104.0,BrkFace,None,0,5,NAmes,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1086.0,0,1954,2003,2010
74,840,765,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,840.0,N,Norm,Norm,SBrkr,202,Gd,Gd,VinylSd,VinylSd,None,None,0,CBlock,2,Typ,379.0,1.0,TA,Unf,TA,Detchd,1915.0,1605,0,GasA,Gd,2Story,2,TA,Lvl,Gtl,5790,Corner,60.0,Reg,0,50,RM,0.0,None,None,0,5,OldTown,0,6,3,Y,0,None,CompShg,Gambrel,Normal,WD,0,Pave,8,840.0,0,1915,1950,2010
75,526,462,0,None,2,Twnhs,TA,Gd,462.0,0.0,GLQ,Unf,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,GdWo,None,0,CBlock,1,Typ,297.0,1.0,TA,Unf,TA,BuiltIn,1973.0,988,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,1596,Inside,21.0,Reg,0,180,RM,0.0,None,None,0,11,MeadowV,101,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,462.0,120,1973,1973,2009
76,952,0,0,None,2,1Fam,TA,No,228.0,0.0,ALQ,Unf,0.0,0.0,TA,724.0,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,283.0,1.0,TA,Unf,TA,Detchd,1956.0,952,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8475,Inside,73.0,IR1,0,20,RL,0.0,None,None,0,4,NAmes,0,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,952.0,0,1956,1956,2008
77,1072,213,0,None,2,1Fam,TA,No,336.0,41.0,BLQ,GLQ,1.0,0.0,TA,295.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,CBlock,1,Min1,240.0,1.0,TA,Unf,TA,Detchd,1948.0,1285,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8635,Inside,50.0,Reg,0,50,RM,0.0,None,None,0,1,BrkSide,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,672.0,0,1948,2001,2008
78,1768,0,0,None,4,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1768.0,N,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,0.0,0.0,None,None,None,None,0.0,1768,0,GasA,TA,1Story,2,TA,Lvl,Gtl,10778,Inside,72.0,Reg,0,90,RL,0.0,None,None,0,4,Sawyer,0,5,4,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1768.0,0,1968,1968,2010
79,682,548,0,Grvl,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,440.0,Y,Norm,Norm,SBrkr,128,TA,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,PConc,1,Typ,440.0,2.0,TA,Unf,TA,Detchd,1966.0,1230,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,10440,Corner,60.0,Reg,0,50,RM,0.0,None,None,0,5,OldTown,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,440.0,74,1910,1981,2009
80,1182,960,0,None,4,1Fam,TA,No,448.0,0.0,Rec,Unf,0.0,0.0,Gd,448.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,Gd,1,CBlock,2,Typ,509.0,1.0,TA,Fin,TA,Attchd,1968.0,2142,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,13000,Corner,100.0,Reg,0,60,RL,576.0,BrkFace,None,0,6,NAmes,72,6,6,Y,0,None,CompShg,Gable,Normal,WD,252,Pave,8,896.0,0,1968,1968,2009
81,1337,0,0,None,2,TwnhsE,Gd,No,1201.0,0.0,GLQ,Unf,1.0,0.0,Ex,36.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,405.0,2.0,TA,Fin,TA,Attchd,1998.0,1337,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4500,FR2,32.0,Reg,0,120,RM,443.0,BrkFace,None,0,3,Mitchel,199,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1237.0,0,1998,1998,2006
82,1563,0,0,None,3,1Fam,TA,No,33.0,0.0,GLQ,Unf,0.0,0.0,Gd,1530.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,758.0,3.0,TA,RFn,TA,Attchd,2007.0,1563,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10206,Inside,78.0,Reg,0,20,RL,468.0,Stone,None,0,10,Somerst,99,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1563.0,144,2007,2007,2008
83,1065,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1065.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,461.0,2.0,TA,Unf,TA,Detchd,1974.0,1065,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,8892,Inside,80.0,IR1,0,20,RL,66.0,BrkCmn,None,0,7,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,6,1065.0,74,1960,1960,2007
84,804,670,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,384.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,1995.0,1474,1,GasA,Gd,SLvl,1,TA,Lvl,Gtl,8530,Inside,64.0,IR1,0,80,RL,22.0,BrkFace,Shed,700,5,Gilbert,72,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384.0,120,1995,1996,2009
85,1301,1116,0,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1288.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,462.0,2.0,TA,Unf,TA,Attchd,1991.0,2417,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,16059,Corner,121.0,Reg,0,60,RL,284.0,BrkFace,None,0,4,NoRidge,82,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1288.0,127,1991,1992,2006
86,684,876,0,None,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,684.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2005.0,1560,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11911,Inside,122.0,IR2,0,60,RL,0.0,None,None,0,3,Gilbert,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,684.0,100,2005,2005,2009
87,612,612,0,Pave,2,TwnhsE,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,612.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,528.0,2.0,TA,RFn,TA,Detchd,2009.0,1224,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3951,Corner,40.0,Reg,0,160,FV,76.0,Stone,None,0,6,Somerst,234,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,4,612.0,0,2009,2009,2009
88,1013,0,0,None,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1013.0,N,Feedr,Feedr,SBrkr,156,Fa,Fa,Plywood,Plywood,MnPrv,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,0.0,1526,0,GasA,TA,1.5Fin,1,Fa,Lvl,Gtl,8470,Corner,105.0,IR1,513,50,C (all),0.0,None,None,0,10,IDOTRR,0,2,3,N,0,None,CompShg,Hip,Abnorml,ConLD,0,Pave,6,1013.0,0,1915,1982,2009
89,990,0,0,None,3,1Fam,TA,No,588.0,0.0,GLQ,Unf,1.0,0.0,Gd,402.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,0.0,0.0,None,None,None,None,0.0,990,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8070,Inside,60.0,Reg,0,20,RL,0.0,None,None,0,8,CollgCr,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,990.0,0,1994,1995,2007
90,1040,0,0,None,2,1Fam,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,Y,Norm,Norm,FuseA,0,TA,TA,BrkFace,Wd Sdng,None,None,0,Slab,1,Typ,420.0,2.0,TA,Unf,TA,Detchd,1950.0,1040,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,None,None,0,7,NAmes,29,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,0.0,0,1950,1950,2006
91,1235,0,0,None,2,1Fam,TA,No,600.0,0.0,Rec,Unf,0.0,0.0,TA,635.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,None,0,CBlock,1,Typ,480.0,2.0,TA,Unf,TA,Attchd,1961.0,1235,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8500,Inside,85.0,Reg,0,20,RL,203.0,BrkCmn,None,0,12,NAmes,0,3,5,Y,0,None,CompShg,Hip,Abnorml,WD,0,Pave,6,1235.0,0,1961,1961,2006
92,964,0,0,Grvl,2,1Fam,TA,No,713.0,0.0,ALQ,Unf,1.0,0.0,Gd,163.0,Y,Norm,Norm,SBrkr,44,Gd,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,432.0,2.0,TA,Unf,TA,Detchd,1921.0,964,0,GasA,Ex,1Story,1,TA,HLS,Gtl,13360,Inside,80.0,IR1,0,30,RL,0.0,None,None,0,8,Crawfor,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,876.0,0,1921,2006,2009
93,1260,1031,0,None,4,2fmCon,Fa,Mn,1046.0,0.0,Rec,Unf,0.0,1.0,TA,168.0,N,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,Gd,1,BrkTil,2,Typ,506.0,2.0,TA,Unf,TA,Detchd,1900.0,2291,0,GasW,Ex,2.5Unf,2,TA,Lvl,Gtl,7200,Corner,60.0,Reg,0,190,C (all),0.0,None,None,0,11,OldTown,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,99,Pave,9,1214.0,0,1910,1998,2007
94,905,881,0,None,3,1Fam,TA,No,648.0,0.0,GLQ,Unf,1.0,0.0,Gd,176.0,Y,Norm,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,684.0,2.0,TA,RFn,TA,Attchd,1997.0,1786,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9337,Inside,69.0,IR1,0,60,RL,0.0,None,None,0,5,CollgCr,162,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,824.0,0,1997,1997,2007
95,680,790,0,None,3,1Fam,Gd,No,310.0,0.0,ALQ,Unf,0.0,0.0,Gd,370.0,Y,Norm,Norm,SBrkr,0,Gd,Ex,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,420.0,2.0,TA,Fin,TA,BuiltIn,1993.0,1470,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,9765,Corner,64.0,IR2,0,60,RL,68.0,BrkFace,Shed,480,4,Gilbert,63,8,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,680.0,232,1993,1993,2009
96,1588,0,0,None,3,1Fam,TA,Av,1162.0,0.0,ALQ,Unf,0.0,0.0,Gd,426.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,472.0,2.0,TA,RFn,TA,Attchd,1999.0,1588,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10264,Inside,78.0,IR1,0,20,RL,183.0,BrkFace,None,0,8,CollgCr,29,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1588.0,158,1999,1999,2006
97,960,0,0,None,3,1Fam,TA,No,520.0,0.0,Rec,Unf,1.0,0.0,TA,440.0,Y,Norm,Norm,FuseF,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,432.0,1.0,TA,Fin,TA,Attchd,1965.0,960,0,GasA,TA,1Story,1,TA,HLS,Gtl,10921,Inside,73.0,Reg,0,20,RL,48.0,BrkFace,None,0,5,Edwards,0,5,4,P,0,None,CompShg,Hip,Normal,WD,0,Pave,6,960.0,120,1965,1965,2007
